hora;direcao;linha
22:09:35.842;RX;"44799;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:35.954;RX;"44899;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:35.959;RX;"44999;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:36.064;RX;"45099;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:36.173;RX;"45199;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:36.285;RX;"45299;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:36.395;RX;"45399;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:36.499;RX;"45499;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:36.604;RX;"45599;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:36.709;RX;"45699;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:36.815;RX;"45799;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:36.926;RX;"45899;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:37.039;RX;"45999;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:37.150;RX;"46099;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:37.154;RX;"46199;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:37.263;RX;"46299;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:37.374;RX;"46399;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:37.485;RX;"46499;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:37.597;RX;"46599;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:37.707;RX;"46699;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:37.819;RX;"46799;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:37.925;RX;"46899;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:38.036;RX;"46999;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:38.149;RX;"47099;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
