hora;direcao;linha
22:17:13.136;RX;"42599;30.000;25.052;25.300;25.432;25.332;25.465;25.284;0;0;0;0;0;0"
22:17:13.246;RX;"42699;30.000;25.473;25.019;25.160;25.291;25.358;25.300;0;0;0;0;0;0"
22:17:13.249;RX;"42799;30.000;25.481;25.159;25.342;25.770;25.366;25.127;0;0;0;0;0;0"
22:17:13.356;RX;"42899;30.000;25.663;25.448;25.333;26.075;25.300;25.259;0;0;0;0;0;0"
22:17:13.465;RX;"42999;30.000;25.721;25.209;25.333;25.423;25.441;25.449;0;0;0;0;0;0"
22:17:13.571;RX;"43099;30.000;25.225;25.547;25.267;25.638;25.341;25.465;0;0;0;0;0;0"
22:17:13.680;RX;"43199;30.000;25.415;25.258;25.399;25.192;25.350;25.408;0;0;0;0;0;0"
22:17:13.786;RX;"43299;30.000;25.522;25.258;25.309;25.448;25.630;25.383;0;0;0;0;0;0"
22:17:13.892;RX;"43399;30.000;25.415;25.200;25.259;25.778;25.300;25.218;0;0;0;0;0;0"
22:17:14.002;RX;"43499;30.000;25.242;25.333;25.474;25.299;25.383;25.259;0;0;0;0;0;0"
22:17:14.108;RX;"43599;30.000;25.456;25.341;25.474;25.704;25.267;25.333;0;0;0;0;0;0"
22:17:14.215;RX;"43699;30.000;25.688;25.110;25.333;25.638;25.333;25.292;0;0;0;0;0;0"
22:17:14.325;RX;"43799;30.000;25.696;25.300;25.474;25.373;25.507;25.309;0;0;0;0;0;0"
22:17:14.433;RX;"43899;30.000;25.580;25.506;25.499;25.935;25.350;25.350;0;0;0;0;0;0"
22:17:14.541;RX;"43999;30.000;25.134;25.844;25.416;25.489;25.391;25.028;0;0;0;0;0;0"
22:17:14.648;RX;"44099;30.000;25.910;25.060;25.631;25.440;25.275;25.366;0;0;0;0;0;0"
22:17:14.651;RX;"44199;30.000;24.977;25.572;25.581;25.250;25.432;25.201;39;0;0;0;0;0"
22:17:14.758;RX;"44299;30.000;25.465;25.110;25.383;25.704;25.267;25.275;0;0;0;0;0;0"
22:17:14.866;RX;"44399;30.000;25.283;25.506;25.408;25.753;25.399;25.358;0;0;0;0;0;0"
22:17:14.974;RX;"44499;30.000;25.514;25.613;25.292;25.662;25.358;25.267;0;0;0;0;0;0"
22:17:15.085;RX;"44599;30.000;25.324;25.762;24.367;24.449;25.375;25.391;0;0;42;45;0;0"
22:17:15.191;RX;"44699;30.000;25.266;25.778;25.276;25.679;25.424;25.300;0;0;0;0;0;0"
22:17:15.298;RX;"44799;30.000;25.762;25.366;25.234;25.894;25.325;25.317;0;0;0;0;0;0"
22:17:15.407;RX;"44899;30.000;25.308;25.564;25.284;25.572;25.366;25.160;0;0;0;0;0;0"
22:17:15.515;RX;"44999;30.000;25.275;25.159;25.317;24.985;25.490;25.309;0;0;0;43;0;0"
22:17:15.624;RX;"45099;30.000;25.489;25.498;25.276;25.753;25.242;25.358;0;0;0;0;0;0"
22:17:15.734;RX;"45199;30.000;25.679;25.655;25.358;25.753;25.358;25.317;0;0;0;0;0;0"
22:17:15.843;RX;"45299;30.000;24.969;25.803;25.251;25.885;25.424;25.168;40;0;0;0;0;0"
22:17:15.951;RX;"45399;30.000;25.498;25.316;25.375;24.878;25.333;25.350;0;0;0;43;0;0"
22:17:15.953;RX;"45499;30.000;25.514;24.978;25.532;25.563;25.259;25.309;0;46;0;0;0;0"
22:17:16.057;RX;"45599;30.000;25.679;25.077;25.292;25.217;25.408;25.441;0;0;0;0;0;0"
22:17:16.168;RX;"45699;30.000;25.209;25.432;25.614;25.250;25.457;25.333;0;0;0;0;0;0"
22:17:16.279;RX;"45799;30.000;25.712;25.341;25.358;25.613;25.358;25.342;0;0;0;0;0;0"
22:17:16.389;RX;"45899;30.000;25.077;25.498;25.259;25.464;25.548;25.201;0;0;0;0;0;0"
22:17:16.500;RX;"45999;30.000;25.341;25.688;25.259;25.514;25.564;25.176;0;0;0;0;0;0"
22:17:16.608;RX;"46099;30.000;25.531;24.903;25.490;25.753;25.350;25.358;0;46;0;0;0;0"
22:17:16.717;RX;"46199;30.000;25.919;25.448;25.342;25.976;25.441;25.218;0;0;0;0;0;0"
22:17:16.822;RX;"46299;30.000;25.547;25.803;25.201;25.514;25.474;25.259;0;0;0;0;0;0"
22:17:16.930;RX;"46399;50.000;26.637;25.613;26.374;20.403;26.440;25.936;132;143;132;166;136;136"
22:17:17.036;RX;"46499;50.000;32.780;29.337;28.809;27.851;28.413;25.994;101;125;120;129;127;136"
22:17:17.144;RX;"46599;50.000;30.551;30.964;34.251;31.409;30.560;31.361;113;117;94;112;116;110"
22:17:17.251;RX;"46699;50.000;31.071;33.573;35.481;39.732;33.202;32.880;111;105;88;71;104;103"
22:17:17.253;RX;"46799;50.000;35.843;35.670;35.316;38.023;34.672;35.258;87;95;89;80;97;91"
22:17:17.358;RX;"46899;50.000;37.074;37.107;36.901;37.387;36.356;32.987;82;88;82;83;89;103"
22:17:17.466;RX;"46999;50.000;38.337;39.543;35.704;38.279;37.314;39.923;76;76;88;79;84;69"
22:17:17.576;RX;"47099;50.000;40.467;39.443;46.190;40.376;39.147;36.034;65;77;0;69;75;88"
22:17:17.683;RX;"47199;50.000;40.954;40.145;40.385;43.324;37.710;40.551;63;73;65;54;83;66"
22:17:17.791;RX;"47299;50.000;40.294;41.326;41.302;44.802;40.881;40.815;66;68;61;47;67;65"
22:17:17.897;RX;"47399;50.000;42.416;41.623;40.369;44.504;44.299;44.786;56;66;65;49;50;45"
22:17:18.007;RX;"47499;50.000;43.464;41.722;42.318;43.786;41.739;43.482;51;66;56;52;63;52"
22:17:18.117;RX;"47599;50.000;43.357;45.801;50.442;40.310;43.614;44.266;52;0;0;70;54;48"
22:17:18.226;RX;"47699;50.000;50.408;39.551;44.431;43.200;45.595;44.720;0;77;46;56;0;46"
22:17:18.333;RX;"47799;50.000;45.025;59.020;44.910;48.492;43.903;45.381;0;49;43;0;53;0"
22:17:18.442;RX;"47899;50.000;44.513;46.024;47.627;46.065;44.613;45.480;46;0;0;0;49;0"
22:17:18.553;RX;"47999;50.000;44.736;43.753;45.199;43.852;45.653;45.397;45;57;0;53;0;0"
22:17:18.557;RX;"48099;50.000;45.619;45.248;45.232;45.338;45.182;45.529;0;0;0;0;0;0"
22:17:18.673;RX;"48199;50.000;47.361;42.639;40.831;45.437;45.835;45.447;0;62;64;0;0;0"
22:17:18.785;RX;"48299;50.000;45.586;45.256;45.472;44.926;45.529;45.727;0;0;0;47;0;0"
22:17:18.892;RX;"48399;50.000;47.485;47.816;45.414;44.637;48.064;45.067;0;0;0;49;0;0"
22:17:18.999;RX;"48499;50.000;45.834;45.430;45.249;45.776;45.158;45.521;0;0;0;0;0;0"
22:17:19.107;RX;"48599;50.000;45.041;45.875;45.356;45.214;45.414;47.238;0;0;0;0;0;0"
22:17:19.218;RX;"48699;50.000;45.669;45.421;45.372;45.735;45.348;45.686;0;0;0;0;0;0"
22:17:19.327;RX;"48799;50.000;45.215;45.884;45.620;45.049;45.331;45.538;0;0;0;0;0;0"
22:17:19.437;RX;"48899;50.000;45.066;45.719;45.628;45.570;45.414;45.480;0;0;0;0;0;0"
22:17:19.545;RX;"48999;50.000;45.438;45.322;45.455;45.041;45.372;45.257;0;0;0;0;0;0"
22:17:19.548;RX;"49099;50.000;45.669;45.421;45.315;45.677;45.364;45.645;0;0;0;0;0;0"
22:17:19.654;RX;"49199;50.000;45.330;43.035;45.488;47.229;45.455;45.546;0;60;0;0;0;0"
22:17:19.763;RX;"49299;50.000;45.660;45.430;45.439;46.032;45.207;45.529;0;0;0;0;0;0"
22:17:19.867;RX;"49399;50.000;45.190;45.619;45.414;45.322;45.381;44.993;0;0;0;0;0;45"
22:17:19.973;RX;"49499;50.000;45.537;45.851;45.290;45.487;45.678;45.513;0;0;0;0;0;0"
22:17:20.082;RX;"49599;50.000;45.215;45.562;45.406;45.545;45.414;45.463;0;0;0;0;0;0"
22:17:20.190;RX;"49699;50.000;45.809;45.380;45.389;45.627;45.315;45.744;0;0;0;0;0;0"
22:17:20.298;RX;"49799;50.000;45.520;45.363;45.381;45.875;45.306;45.463;0;0;0;0;0;0"
22:17:20.406;RX;"49899;50.000;45.396;45.603;45.306;45.297;45.405;45.447;0;0;0;0;0;0"
22:17:20.515;RX;"49999;50.000;45.561;45.363;45.339;45.264;45.323;45.719;0;0;0;0;0;0"
22:17:20.626;RX;"50099;50.000;45.297;45.454;45.439;45.322;45.414;45.538;0;0;0;0;0;0"
22:17:20.734;RX;"50199;50.000;45.115;45.900;45.513;45.586;45.166;45.455;0;0;0;0;0;0"
22:17:20.843;RX;"50299;50.000;45.281;45.636;45.414;45.297;45.381;45.554;0;0;0;0;0;0"
22:17:20.951;RX;"50399;50.000;46.115;42.424;45.447;45.446;48.271;46.124;0;64;0;0;0;0"
22:17:20.953;RX;"50499;50.000;45.916;45.355;45.472;45.570;45.356;45.587;0;0;0;0;0;0"
22:17:21.056;RX;"50599;50.000;45.297;45.776;45.414;45.380;45.389;45.521;0;0;0;0;0;0"
22:17:21.166;RX;"50699;50.000;45.743;45.446;45.406;46.015;45.339;45.661;0;0;0;0;0;0"
22:17:21.274;RX;"50799;50.000;45.124;45.941;45.191;45.404;45.438;45.604;0;0;0;0;0;0"
22:17:21.383;RX;"50899;50.000;45.264;45.537;45.331;44.892;45.397;45.612;0;0;0;48;0;0"
22:17:21.489;RX;"50999;50.000;45.380;45.413;45.389;45.545;45.414;45.496;0;0;0;0;0;0"
22:17:21.597;RX;"51099;50.000;45.520;45.768;45.480;45.446;45.496;45.505;0;0;0;0;0;0"
22:17:21.703;RX;"51199;50.000;45.330;45.867;45.653;45.025;45.405;45.595;0;0;0;0;0;0"
22:17:21.807;RX;"51299;50.000;45.594;45.330;45.381;45.281;45.331;45.472;0;0;0;0;0;0"
22:17:21.912;RX;"51399;50.000;45.429;45.132;45.406;45.058;45.331;45.562;0;0;0;0;0;0"
22:17:22.020;RX;"51499;50.000;45.578;46.082;45.207;45.784;45.372;45.463;0;0;0;0;0;0"
22:17:22.128;RX;"51599;50.000;46.015;45.355;45.455;45.809;45.348;45.661;0;0;0;0;0;0"
22:17:22.238;RX;"51699;50.000;45.578;45.231;45.430;45.338;45.356;45.670;0;0;0;0;0;0"
22:17:22.347;RX;"51799;50.000;45.363;45.611;45.670;45.908;45.348;45.645;0;0;0;0;0;0"
22:17:22.350;RX;"51899;50.000;45.330;45.314;45.331;45.677;45.339;45.554;0;0;0;0;0;0"
22:17:22.453;RX;"51999;50.000;45.446;46.065;45.356;45.652;45.389;45.562;0;0;0;0;0;0"
22:17:22.561;RX;"52099;50.000;43.968;46.296;45.323;45.875;45.562;45.298;49;0;0;0;0;0"
22:17:22.671;RX;"52199;50.000;45.512;45.727;45.546;45.198;45.389;45.587;0;0;0;0;0;0"
