hora;direcao;linha
19:57:00.529;RX;"15799;0.000;0.000;0.000;0.000;0.017;0.000;0.000;0;0;0;0;0;0"
19:57:00.636;RX;"15899;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:00.745;RX;"15999;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:00.933;RX;"16099;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:01.044;RX;"16199;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:01.046;RX;"16299;0.000;0.000;0.011;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:01.153;RX;"16399;0.000;0.000;0.078;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:01.263;RX;"16499;0.000;0.000;0.017;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:01.266;RX;"16599;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:01.373;RX;"16699;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:01.484;RX;"16799;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:01.592;RX;"16899;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:01.702;RX;"16999;0.000;0.000;0.014;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:01.811;RX;"17099;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:01.918;RX;"17199;0.000;0.000;0.038;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:02.027;RX;"17299;0.000;0.000;0.000;0.000;0.010;0.000;0.000;0;0;0;0;0;0"
19:57:02.135;RX;"17399;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:02.241;RX;"17499;0.000;0.000;0.003;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:02.350;RX;"17599;0.000;0.000;0.007;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:02.456;RX;"17699;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:02.461;RX;"17799;0.000;0.000;0.042;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:02.567;RX;"17899;0.000;0.000;0.005;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:02.677;RX;"17999;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:02.782;RX;"18099;0.000;0.000;0.057;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:02.893;RX;"18199;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:03.001;RX;"18299;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:03.113;RX;"18399;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:03.223;RX;"18499;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:03.329;RX;"18599;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:03.435;RX;"18699;0.000;0.000;0.003;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:03.542;RX;"18799;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:03.647;RX;"18899;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:03.754;RX;"18999;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:03.862;RX;"19099;0.000;0.000;0.038;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:03.867;RX;"19199;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:03.982;RX;"19299;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:04.092;RX;"19399;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:04.201;RX;"19499;0.000;0.000;0.027;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:04.310;RX;"19599;0.000;0.000;0.000;0.000;0.018;0.000;0.000;0;0;0;0;0;0"
19:57:04.417;RX;"19699;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:04.523;RX;"19799;0.000;0.000;0.011;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:04.635;RX;"19899;0.000;0.000;0.067;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:04.746;RX;"19999;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:04.857;RX;"20099;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:04.859;RX;"20199;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:04.967;RX;"20299;0.000;0.000;0.024;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:05.075;RX;"20399;0.000;0.000;0.006;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
