hora;direcao;linha
19:10:54.492;RX;"21917;80.000;72.028;3.420;1.989;1.482;1.857;2.077;51;29;19;22;21;22"
19:10:54.601;RX;"22018;80.000;72.887;3.398;1.967;1.879;1.901;2.077;47;29;19;24;21;22"
19:10:54.711;RX;"22118;80.000;73.393;3.508;2.055;2.011;1.989;2.209;44;30;20;25;21;22"
19:10:54.821;RX;"22218;80.000;74.648;3.442;1.945;1.636;1.790;2.121;38;29;19;23;20;22"
19:10:54.928;RX;"22318;80.000;75.067;3.354;1.945;1.790;1.768;2.275;36;29;19;23;20;23"
19:10:55.036;RX;"22418;80.000;74.956;3.398;2.077;1.901;1.812;2.231;36;29;20;24;20;23"
19:10:55.145;RX;"22518;80.000;75.903;3.288;2.231;1.945;1.901;2.187;31;28;21;24;21;22"
19:10:55.257;RX;"22618;80.000;76.145;3.464;1.812;1.857;1.989;2.187;30;29;18;24;21;22"
19:10:55.364;RX;"22718;80.000;76.300;3.376;1.923;1.702;1.945;2.143;30;29;19;23;21;22"
19:10:55.367;RX;"22819;80.000;76.498;3.266;1.835;1.460;1.923;2.055;29;28;19;22;21;22"
19:10:55.471;RX;"22919;80.000;76.344;3.068;1.857;1.857;1.812;2.143;29;27;19;24;20;22"
19:10:55.583;RX;"23018;80.000;77.290;3.222;1.879;1.812;1.857;2.099;25;28;19;24;21;22"
19:10:55.691;RX;"23119;80.000;77.268;3.442;1.989;1.923;1.879;2.275;25;29;19;24;21;23"
19:10:55.797;RX;"23219;80.000;76.982;3.023;1.658;2.209;1.901;2.099;26;27;18;26;21;22"
19:10:55.909;RX;"23318;80.000;77.004;3.222;1.901;1.592;1.835;2.055;26;28;19;22;21;22"
19:10:56.018;RX;"23419;80.000;77.400;3.244;1.901;1.923;1.901;2.121;24;28;19;24;21;22"
19:10:56.129;RX;"23519;80.000;77.951;3.266;2.011;2.033;1.879;2.165;21;28;19;25;21;22"
19:10:56.237;RX;"23618;80.000;78.281;3.090;1.989;1.945;1.901;2.143;20;27;19;24;21;22"
19:10:56.348;RX;"23719;80.000;77.709;3.464;2.055;1.812;1.768;2.099;22;29;20;24;20;22"
19:10:56.455;RX;"23819;80.000;77.775;3.288;1.614;1.945;1.923;2.077;22;28;17;24;21;22"
19:10:56.562;RX;"23918;80.000;77.973;3.134;1.879;1.879;1.879;2.143;21;28;19;24;21;22"
19:10:56.670;RX;"24019;80.000;77.951;3.090;2.033;1.746;1.967;2.121;21;27;20;23;21;22"
19:10:56.674;RX;"24119;80.000;77.841;3.464;1.945;1.923;1.857;2.121;22;29;19;24;21;22"
