hora;direcao;linha
21:20:25.048;RX;"43399;180.000;170.488;19"
21:20:25.153;RX;"43499;180.000;169.562;21"
21:20:25.261;RX;"43599;180.000;169.440;21"
21:20:25.367;RX;"43699;180.000;169.493;21"
21:20:25.370;RX;"43799;180.000;170.471;19"
21:20:25.472;RX;"43899;180.000;169.575;21"
21:20:25.577;RX;"43999;180.000;169.796;20"
21:20:25.682;RX;"44099;180.000;169.077;22"
21:20:25.787;RX;"44199;180.000;170.631;19"
21:20:25.893;RX;"44299;180.000;170.538;19"
21:20:25.999;RX;"44399;150.000;170.133;40"
21:20:26.104;RX;"44499;150.000;166.000;32"
21:20:26.208;RX;"44599;150.000;167.818;36"
21:20:26.319;RX;"44699;150.000;168.736;37"
21:20:26.432;RX;"44799;150.000;167.776;36"
21:20:26.548;RX;"44899;150.000;165.462;31"
21:20:26.658;RX;"44999;150.000;166.145;32"
21:20:26.766;RX;"45099;150.000;166.831;34"
21:20:26.769;RX;"45199;150.000;167.885;36"
21:20:26.873;RX;"45299;150.000;167.295;35"
21:20:26.979;RX;"45399;150.000;164.492;29"
21:20:27.090;RX;"45499;150.000;166.745;33"
21:20:27.198;RX;"45599;150.000;163.948;28"
21:20:27.307;RX;"45699;150.000;166.705;33"
21:20:27.412;RX;"45799;150.000;162.589;25"
21:20:27.517;RX;"45899;150.000;164.174;28"
21:20:27.622;RX;"45999;150.000;165.047;30"
21:20:27.728;RX;"46099;150.000;166.615;33"
21:20:27.836;RX;"46199;150.000;166.548;33"
21:20:27.943;RX;"46299;150.000;167.069;34"
21:20:28.053;RX;"46399;150.000;166.780;34"
21:20:28.162;RX;"46499;150.000;163.303;27"
21:20:28.164;RX;"46599;150.000;164.451;29"
21:20:28.268;RX;"46699;150.000;162.891;26"
21:20:28.373;RX;"46799;150.000;162.181;24"
21:20:28.478;RX;"46899;150.000;164.961;30"
21:20:28.585;RX;"46999;150.000;165.483;31"
21:20:28.696;RX;"47099;150.000;163.321;27"
21:20:28.803;RX;"47199;150.000;166.238;32"
21:20:28.910;RX;"47299;150.000;161.586;23"
21:20:29.018;RX;"47399;150.000;163.332;27"
21:20:29.123;RX;"47499;150.000;164.068;28"
21:20:29.228;RX;"47599;150.000;162.596;25"
21:20:29.339;RX;"47699;150.000;164.322;29"
21:20:29.451;RX;"47799;150.000;166.021;32"
21:20:29.562;RX;"47899;150.000;163.555;27"
21:20:29.564;RX;"48000;150.000;163.930;28"
21:20:29.674;RX;"48099;150.000;164.196;28"
21:20:29.786;RX;"48199;150.000;164.175;28"
21:20:29.892;RX;"48299;150.000;162.471;25"
21:20:29.997;RX;"48399;150.000;164.001;28"
21:20:30.103;RX;"48499;150.000;162.567;25"
21:20:30.212;RX;"48599;150.000;159.833;20"
21:20:30.317;RX;"48699;150.000;163.117;26"
21:20:30.422;RX;"48799;150.000;156.614;13"
21:20:30.527;RX;"48899;150.000;164.179;28"
21:20:30.632;RX;"48999;150.000;162.768;26"
21:20:30.738;RX;"49099;150.000;164.446;29"
21:20:30.844;RX;"49199;150.000;161.349;23"
21:20:30.948;RX;"49299;150.000;161.084;22"
21:20:31.059;RX;"49399;150.000;160.987;22"
21:20:31.168;RX;"49499;150.000;162.256;25"
21:20:31.171;RX;"49599;150.000;165.361;31"
21:20:31.275;RX;"49699;150.000;160.860;22"
21:20:31.383;RX;"49799;150.000;162.225;24"
21:20:31.489;RX;"49899;150.000;161.803;24"
21:20:31.599;RX;"49999;150.000;159.445;19"
21:20:31.704;RX;"50099;150.000;159.091;18"
21:20:31.809;RX;"50199;150.000;164.121;28"
21:20:31.917;RX;"50299;150.000;163.671;27"
21:20:32.022;RX;"50399;150.000;162.152;24"
21:20:32.129;RX;"50499;150.000;159.042;18"
21:20:32.235;RX;"50599;150.000;160.999;22"
21:20:32.342;RX;"50699;150.000;157.303;15"
21:20:32.448;RX;"50799;150.000;162.347;25"
21:20:32.552;RX;"50899;150.000;162.207;24"
21:20:32.664;RX;"50999;150.000;161.932;24"
21:20:32.667;RX;"51099;150.000;159.828;20"
21:20:32.782;RX;"51199;150.000;162.601;25"
21:20:32.888;RX;"51299;150.000;160.105;20"
21:20:32.998;RX;"51399;150.000;157.232;14"
21:20:33.105;RX;"51499;150.000;157.720;15"
21:20:33.212;RX;"51600;150.000;163.387;27"
21:20:33.317;RX;"51699;150.000;161.368;23"
21:20:33.423;RX;"51799;150.000;156.690;13"
21:20:33.535;RX;"51899;150.000;158.281;17"
21:20:33.645;RX;"51999;150.000;156.759;14"
21:20:33.758;RX;"52099;150.000;161.835;24"
21:20:33.868;RX;"52199;150.000;160.490;21"
21:20:33.869;RX;"52299;150.000;157.938;16"
21:20:33.980;RX;"52399;150.000;165.430;31"
21:20:34.092;RX;"52499;150.000;160.025;20"
