hora;direcao;linha
22:10:43.182;RX;"121899;180.000;170.766;20"
22:10:43.291;RX;"121999;180.000;170.733;20"
22:10:43.397;RX;"122099;180.000;169.536;23"
22:10:43.507;RX;"122199;180.000;170.237;21"
22:10:43.613;RX;"122299;180.000;170.634;21"
22:10:43.718;RX;"122399;180.000;171.055;20"
22:10:43.824;RX;"122499;180.000;170.433;21"
22:10:43.826;RX;"122599;180.000;170.294;21"
22:10:43.929;RX;"122699;180.000;170.325;21"
22:10:44.035;RX;"122799;180.000;169.864;22"
22:10:44.145;RX;"122899;180.000;170.991;20"
22:10:44.256;RX;"122999;180.000;170.425;21"
22:10:44.363;RX;"123099;180.000;170.980;20"
22:10:44.472;RX;"123199;180.000;170.689;20"
22:10:44.578;RX;"123299;180.000;171.468;19"
22:10:44.685;RX;"123399;180.000;169.953;22"
22:10:44.793;RX;"123499;180.000;170.560;21"
22:10:44.898;RX;"123599;180.000;170.283;21"
22:10:45.005;RX;"123699;180.000;169.673;23"
22:10:45.115;RX;"123799;180.000;169.857;22"
22:10:45.222;RX;"123899;180.000;169.602;23"
22:10:45.225;RX;"123999;180.000;170.176;22"
22:10:45.342;RX;"124099;180.000;171.514;19"
22:10:45.447;RX;"124199;180.000;171.218;19"
22:10:45.555;RX;"124299;180.000;171.254;19"
22:10:45.664;RX;"124399;180.000;170.410;21"
22:10:45.774;RX;"124499;180.000;171.806;18"
22:10:45.882;RX;"124599;180.000;171.164;19"
22:10:45.990;RX;"124699;180.000;171.986;18"
22:10:46.102;RX;"124799;180.000;171.110;20"
22:10:46.215;RX;"124899;180.000;170.470;21"
22:10:46.321;RX;"124999;180.000;171.669;18"
22:10:46.324;RX;"125099;180.000;169.716;23"
22:10:46.431;RX;"125199;180.000;170.696;20"
22:10:46.538;RX;"125299;180.000;170.634;21"
22:10:46.644;RX;"125399;180.000;170.182;22"
22:10:46.748;RX;"125499;180.000;169.844;22"
22:10:46.855;RX;"125599;180.000;169.635;23"
22:10:46.965;RX;"125699;180.000;169.573;23"
22:10:47.072;RX;"125799;180.000;170.560;21"
22:10:47.177;RX;"125899;180.000;170.933;20"
22:10:47.282;RX;"125999;180.000;170.281;21"
22:10:47.387;RX;"126099;180.000;170.088;22"
22:10:47.492;RX;"126200;180.000;170.168;22"
22:10:47.597;RX;"126299;150.000;169.070;42"
22:10:47.702;RX;"126399;150.000;166.917;37"
22:10:47.811;RX;"126499;150.000;167.007;37"
22:10:47.917;RX;"126599;150.000;168.131;40"
22:10:48.022;RX;"126699;150.000;165.621;34"
22:10:48.024;RX;"126799;150.000;167.724;39"
22:10:48.127;RX;"126899;150.000;165.153;33"
22:10:48.232;RX;"126999;150.000;167.032;37"
22:10:48.337;RX;"127099;150.000;164.390;32"
22:10:48.443;RX;"127199;150.000;163.940;31"
22:10:48.547;RX;"127299;150.000;165.691;35"
22:10:48.652;RX;"127399;150.000;161.912;30"
22:10:48.757;RX;"127499;150.000;162.122;30"
22:10:48.862;RX;"127599;150.000;164.137;31"
22:10:48.967;RX;"127699;150.000;165.040;33"
22:10:49.075;RX;"127799;150.000;163.251;30"
22:10:49.182;RX;"127899;150.000;163.768;30"
22:10:49.287;RX;"127999;150.000;160.799;30"
22:10:49.392;RX;"128099;150.000;162.265;30"
22:10:49.498;RX;"128199;150.000;163.552;30"
22:10:49.606;RX;"128299;150.000;162.011;30"
22:10:49.712;RX;"128399;150.000;165.764;35"
22:10:49.817;RX;"128499;150.000;163.679;30"
22:10:49.923;RX;"128599;150.000;161.612;30"
22:10:49.925;RX;"128699;150.000;161.477;30"
